,path,label
965,../UnsupervisedLearning-JigsawPuzzle/dataset/train/spider/OIP-ARA0L5uT07XRZ6orB1gySgEsDH.jpeg,spider
966,../UnsupervisedLearning-JigsawPuzzle/dataset/train/spider/OIP-ABrkZlGgqkPpFkhk1zziegHaE8.jpeg,spider
967,../UnsupervisedLearning-JigsawPuzzle/dataset/train/horse/OIP-NyxLh_xIj2CQpN83Jklg7AHaFy.jpeg,horse
968,../UnsupervisedLearning-JigsawPuzzle/dataset/train/sheep/OIP-urwXzxc3YuQsEM3neY3JQgHaJ3.jpeg,sheep
969,../UnsupervisedLearning-JigsawPuzzle/dataset/train/horse/OIP-of1eJh68UDGTIx1JBGj6sAAAAA.jpeg,horse
970,../UnsupervisedLearning-JigsawPuzzle/dataset/train/sheep/OIP-s_C_4So21S0SccmO493-LgHaEK.jpeg,sheep
971,../UnsupervisedLearning-JigsawPuzzle/dataset/train/squirrel/OIP-leZAsW3i31Pgf7njNdaw2QHaFE.jpeg,squirrel
972,../UnsupervisedLearning-JigsawPuzzle/dataset/train/dog/OIP-pn-zLyrrLaH4tUyiYIGRBgHaFj.jpeg,dog
973,../UnsupervisedLearning-JigsawPuzzle/dataset/train/spider/OIP-EpW2s60w-gey5_Z4aMQHHQHaFj.jpeg,spider
974,../UnsupervisedLearning-JigsawPuzzle/dataset/train/butterfly/OIP-iS4JHnHH1EsU1KsgmwBxQAHaE8.jpeg,butterfly
975,../UnsupervisedLearning-JigsawPuzzle/dataset/train/cat/1060.jpeg,cat
976,../UnsupervisedLearning-JigsawPuzzle/dataset/train/squirrel/OIP-rF7gCCdLKB9OzIwCzKcItgHaHa.jpeg,squirrel
977,../UnsupervisedLearning-JigsawPuzzle/dataset/train/spider/OIP-9wAmqbQU0DOILxxHpeaeJQHaE-.jpeg,spider
978,../UnsupervisedLearning-JigsawPuzzle/dataset/train/dog/OIP-tb3HSLxrBJ6L1NDQah6uIgHaHa.jpeg,dog
979,../UnsupervisedLearning-JigsawPuzzle/dataset/train/cat/545.jpeg,cat
980,../UnsupervisedLearning-JigsawPuzzle/dataset/train/chicken/OIP-buvWp3uSHnmpoXE2ql9a3gHaE-.jpeg,chicken
981,../UnsupervisedLearning-JigsawPuzzle/dataset/train/dog/OIP-Dik1dhKKz9cfLRtgKlCq_QHaEX.jpeg,dog
982,../UnsupervisedLearning-JigsawPuzzle/dataset/train/squirrel/OIP-kDs8GHa1iNRkernZwksNZQHaEK.jpeg,squirrel
983,../UnsupervisedLearning-JigsawPuzzle/dataset/train/dog/OIP-U79zp8uUyU9JHemjc34lzgHaE8.jpeg,dog
984,../UnsupervisedLearning-JigsawPuzzle/dataset/train/horse/OIP-vPvwLZAYTWGeFSeAVEMjUgHaFj.jpeg,horse
985,../UnsupervisedLearning-JigsawPuzzle/dataset/train/butterfly/OIP-huN7ASFpQgbsLf83vucj-wHaKe.jpeg,butterfly
986,../UnsupervisedLearning-JigsawPuzzle/dataset/train/cat/1505.jpeg,cat
987,../UnsupervisedLearning-JigsawPuzzle/dataset/train/spider/OIP-qqH7zktVozmH29-l4ZHZIQHaE8.jpeg,spider
988,../UnsupervisedLearning-JigsawPuzzle/dataset/train/butterfly/OIP-Iedp7Hic4T5kfAxtYBtDLAHaF4.jpeg,butterfly
989,../UnsupervisedLearning-JigsawPuzzle/dataset/train/chicken/OIP-gHscVVeJLLcThNcPgtjvjwHaFr.jpeg,chicken
990,../UnsupervisedLearning-JigsawPuzzle/dataset/train/elephant/OIP-MzdiyCglnQQGj7UiYi88pAHaE7.jpeg,elephant
991,../UnsupervisedLearning-JigsawPuzzle/dataset/train/dog/OIP-c7GQ5CUHx7uFPPpFWcKy1AHaFj.jpeg,dog
992,../UnsupervisedLearning-JigsawPuzzle/dataset/train/chicken/OIP-SzjU8jhKUrdt-Roftxd_TwHaIC.jpeg,chicken
993,../UnsupervisedLearning-JigsawPuzzle/dataset/train/horse/OIP-mb068uVXcUZf2gIiGNquUQHaFj.jpeg,horse
994,../UnsupervisedLearning-JigsawPuzzle/dataset/train/cow/OIP-P16UW6I0r6KyD0Ir5Z8meAHaE5.jpeg,cow
995,../UnsupervisedLearning-JigsawPuzzle/dataset/train/dog/OIP-puNzpmm0WDJgsnhqxN7wVAHaE7.jpeg,dog
996,../UnsupervisedLearning-JigsawPuzzle/dataset/train/spider/OIP-FuFq85L51hrmOFov99cmnAEMEs.jpeg,spider
997,../UnsupervisedLearning-JigsawPuzzle/dataset/train/cat/1847.jpeg,cat
998,../UnsupervisedLearning-JigsawPuzzle/dataset/train/butterfly/OIP-3u3iazweX4rxqUcW1ilP-QHaEm.jpeg,butterfly
999,../UnsupervisedLearning-JigsawPuzzle/dataset/train/cow/OIP-q4u4ivZ3cT8LNwQz_hX0JgHaJ3.jpeg,cow
1000,../UnsupervisedLearning-JigsawPuzzle/dataset/train/horse/OIP-1msN51k9dAKTADdMqIBudwHaFj.jpeg,horse
1001,../UnsupervisedLearning-JigsawPuzzle/dataset/train/dog/OIP-rradlxDjbyecExsQvUPxGQHaGw.jpeg,dog
1002,../UnsupervisedLearning-JigsawPuzzle/dataset/train/spider/ea35b40a2af4083ed1584d05fb1d4e9fe777ead218ac104497f5c97ca5ecb5b1_640.jpg,spider
1003,../UnsupervisedLearning-JigsawPuzzle/dataset/train/chicken/OIP-F0NV58lgkXZr_wv-XAUiqQHaE6.jpeg,chicken
1004,../UnsupervisedLearning-JigsawPuzzle/dataset/train/spider/OIP-6FiqYvdIYUPqmx6Z-sx1JwAAAA.jpeg,spider
1005,../UnsupervisedLearning-JigsawPuzzle/dataset/train/dog/OIP-8Fz9n_DQ0HGnwTUbaI_KcwHaI3.jpeg,dog
1006,../UnsupervisedLearning-JigsawPuzzle/dataset/train/cat/99.jpeg,cat
1007,../UnsupervisedLearning-JigsawPuzzle/dataset/train/cow/OIP-mn_3StuL7GcYYR3mLm4aCQHaEj.jpeg,cow
1008,../UnsupervisedLearning-JigsawPuzzle/dataset/train/squirrel/OIP-DezrajSNFGDdT5NkIQHUlAHaFh.jpeg,squirrel
1009,../UnsupervisedLearning-JigsawPuzzle/dataset/train/chicken/OIP-8EEP8nbPWf_k1fR_5gdTYgHaEK.jpeg,chicken
1010,../UnsupervisedLearning-JigsawPuzzle/dataset/train/chicken/OIP-AQExi2R9lOn17ztClVo0BwHaFj.jpeg,chicken
1011,../UnsupervisedLearning-JigsawPuzzle/dataset/train/dog/OIP-0vt72fUZV0EO4ylG-OCrZQHaEK.jpeg,dog
1012,../UnsupervisedLearning-JigsawPuzzle/dataset/train/butterfly/ea34b50d29f7003ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,butterfly
1013,../UnsupervisedLearning-JigsawPuzzle/dataset/train/sheep/OIP-A1toh32Uw64iwcZXwk0nJQHaEp.jpeg,sheep
1014,../UnsupervisedLearning-JigsawPuzzle/dataset/train/sheep/OIP-ZKTALDphJE_c1bQzbS5KuAHaFj.jpeg,sheep
1015,../UnsupervisedLearning-JigsawPuzzle/dataset/train/squirrel/OIP-dRGesyRD98NtPJDQnOT4lwHaFj.jpeg,squirrel
1016,../UnsupervisedLearning-JigsawPuzzle/dataset/train/horse/OIP-FVp4CIOl6X_s45q1F83PDwAAAA.jpeg,horse
1017,../UnsupervisedLearning-JigsawPuzzle/dataset/train/dog/OIP-Ip7xzuHRYuoV_mPW8qX_FwHaE7.jpeg,dog
1018,../UnsupervisedLearning-JigsawPuzzle/dataset/train/squirrel/OIP-XQ0PNyj49o-0ygJc4xq6WgHaF7.jpeg,squirrel
1019,../UnsupervisedLearning-JigsawPuzzle/dataset/train/squirrel/OIP-XbwyNiLXMnEr4PuRteVq_wHaE7.jpeg,squirrel
1020,../UnsupervisedLearning-JigsawPuzzle/dataset/train/cow/OIP-KgvjWXBnRilJ3eRUiJp37gHaFB.jpeg,cow
1021,../UnsupervisedLearning-JigsawPuzzle/dataset/train/butterfly/OIP-BO90U36b3QgFTIJJgk_PBgHaFa.jpeg,butterfly
1022,../UnsupervisedLearning-JigsawPuzzle/dataset/train/elephant/OIP-bg6__8bg5nzZDV9L1ef-iAHaEK.jpeg,elephant
1023,../UnsupervisedLearning-JigsawPuzzle/dataset/train/dog/OIP-O_hLa1oza5Qioth9VICHWwHaFj.jpeg,dog
1024,../UnsupervisedLearning-JigsawPuzzle/dataset/train/horse/OIP-6lR4JYDmwD_zo9ZuxEojkAHaHq.jpeg,horse
1025,../UnsupervisedLearning-JigsawPuzzle/dataset/train/horse/OIP-ToL9L7IPrhuwJtRNIXM92wHaE7.jpeg,horse
1026,../UnsupervisedLearning-JigsawPuzzle/dataset/train/butterfly/OIP-_rhwCPqPtIl-c0twJyp-uAHaE8.jpeg,butterfly
1027,../UnsupervisedLearning-JigsawPuzzle/dataset/train/chicken/OIP-XWSJ78EoxeASIzoAZ6qDtQHaFj.jpeg,chicken
1028,../UnsupervisedLearning-JigsawPuzzle/dataset/train/spider/OIP-X3j4x3DwAXwRBYkFuuimPgDIEs.jpeg,spider
1029,../UnsupervisedLearning-JigsawPuzzle/dataset/train/dog/OIP-Q4Tm91vi0ZzwPHHSJc114wHaEK.jpeg,dog
1030,../UnsupervisedLearning-JigsawPuzzle/dataset/train/sheep/OIP--wBytfPQfdSPaBqZFp4_VwHaE8.jpeg,sheep
1031,../UnsupervisedLearning-JigsawPuzzle/dataset/train/chicken/233.jpeg,chicken
1032,../UnsupervisedLearning-JigsawPuzzle/dataset/train/butterfly/eb34b50820f5033ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,butterfly
1033,../UnsupervisedLearning-JigsawPuzzle/dataset/train/dog/OIP-a8Glfu3rJtNrgKcYMuoXNQHaE9.jpeg,dog
1034,../UnsupervisedLearning-JigsawPuzzle/dataset/train/sheep/OIP-Ov9tvvKpl6xcRQVg2AHb1QHaE7.jpeg,sheep
1035,../UnsupervisedLearning-JigsawPuzzle/dataset/train/chicken/OIP-o6-uEWaNg5X6y_zYuX-uCAHaEK.jpeg,chicken
1036,../UnsupervisedLearning-JigsawPuzzle/dataset/train/spider/OIP-WGNkpM9nbiXR9hFBIIb5PQHaKJ.jpeg,spider
1037,../UnsupervisedLearning-JigsawPuzzle/dataset/train/chicken/OIP-1SqM1TE2gs6KEp5yQPw_bgHaGy.jpeg,chicken
1038,../UnsupervisedLearning-JigsawPuzzle/dataset/train/horse/OIP-IjQKY3BhfycCgvEW6m-6mgHaJj.jpeg,horse
1039,../UnsupervisedLearning-JigsawPuzzle/dataset/train/spider/OIP-MmoKpEIgWJOoQZux8LtrcgHaGd.jpeg,spider
1040,../UnsupervisedLearning-JigsawPuzzle/dataset/train/dog/OIP-08Xf8bQxZmCDI_CozSO-YgHaH1.jpeg,dog
1041,../UnsupervisedLearning-JigsawPuzzle/dataset/train/squirrel/OIP-dras00g1kOMPvwETmLOKXAHaL3.jpeg,squirrel
1042,../UnsupervisedLearning-JigsawPuzzle/dataset/train/spider/OIP-287MgwUcM12uSVToZznPRQHaHo.jpeg,spider
1043,../UnsupervisedLearning-JigsawPuzzle/dataset/train/dog/OIP-H8TLN_kT4s19RFXqoJy92AHaEo.jpeg,dog
1044,../UnsupervisedLearning-JigsawPuzzle/dataset/train/cow/OIP-Hs4p9rjRbiJJ_P1NwHWrhwAAAA.jpeg,cow
1045,../UnsupervisedLearning-JigsawPuzzle/dataset/train/cow/OIP-OhUXqwezMaZ2erOM82TWDgHaFl.jpeg,cow
1046,../UnsupervisedLearning-JigsawPuzzle/dataset/train/dog/OIP-Z1osYjDXBcmia1smPit9TQHaF7.jpeg,dog
1047,../UnsupervisedLearning-JigsawPuzzle/dataset/train/horse/OIP-siEulto7pW4qzOHGPtyIDgEsER.jpeg,horse
1048,../UnsupervisedLearning-JigsawPuzzle/dataset/train/spider/OIP-1sAcKcHrJ6l5fdkkImnmUAHaD0.jpeg,spider
1049,../UnsupervisedLearning-JigsawPuzzle/dataset/train/sheep/OIP-mluvTrBMz09iBZfd3YbAuwHaHX.jpeg,sheep
1050,../UnsupervisedLearning-JigsawPuzzle/dataset/train/cat/ea37b60b2efd043ed1584d05fb1d4e9fe777ead218ac104497f5c978a7e8b7bc_640.jpg,cat
1051,../UnsupervisedLearning-JigsawPuzzle/dataset/train/horse/OIP-NAVncQOVgugHmdvfEnFYAwHaJr.jpeg,horse
1052,../UnsupervisedLearning-JigsawPuzzle/dataset/train/dog/OIP-AVE0NLnQkgdUl8jdTSzVsgHaJ4.jpeg,dog
1053,../UnsupervisedLearning-JigsawPuzzle/dataset/train/dog/OIP-DcxwA6xPOhSUvKICwjbnvwHaEI.jpeg,dog
1054,../UnsupervisedLearning-JigsawPuzzle/dataset/train/chicken/OIP-GsxgpOkTPHTxiC9w938ZnQHaHZ.jpeg,chicken
1055,../UnsupervisedLearning-JigsawPuzzle/dataset/train/elephant/OIP-Ba16VdaMdGXRR2l3FI2ymgAAAA.jpeg,elephant
1056,../UnsupervisedLearning-JigsawPuzzle/dataset/train/butterfly/OIP-mQ95c6Zv25CIbrWIi4_TnAHaEq.jpeg,butterfly
1057,../UnsupervisedLearning-JigsawPuzzle/dataset/train/squirrel/OIP-YFzMgWLbLG9ssDQ-4wdhqwAAAA.jpeg,squirrel
1058,../UnsupervisedLearning-JigsawPuzzle/dataset/train/sheep/OIP-od77UVNahRWRSy_eyrwibQHaE8.jpeg,sheep
1059,../UnsupervisedLearning-JigsawPuzzle/dataset/train/squirrel/OIP-aKqP5MEbtumJxDJZ339pWAAAAA.jpeg,squirrel
1060,../UnsupervisedLearning-JigsawPuzzle/dataset/train/spider/OIP-ytmfl7C5pbd46M8cK_yBmwHaFN.jpeg,spider
1061,../UnsupervisedLearning-JigsawPuzzle/dataset/train/spider/OIP-WBsCZdJ_GpD0JD8yOIRJWwHaFT.jpeg,spider
1062,../UnsupervisedLearning-JigsawPuzzle/dataset/train/chicken/OIP-2DJyMQtPudbkH28pc1PCowHaG7.jpeg,chicken
1063,../UnsupervisedLearning-JigsawPuzzle/dataset/train/spider/OIP-cU9S9aVk2Of5n7ynvuqVjgHaG-.jpeg,spider
1064,../UnsupervisedLearning-JigsawPuzzle/dataset/train/spider/OIP-WXn6iLkv-ssqv0ymchBV0gHaE7.jpeg,spider
1065,../UnsupervisedLearning-JigsawPuzzle/dataset/train/spider/OIP-C3AHALdYg40ychZE8qUJuwHaFj.jpeg,spider
1066,../UnsupervisedLearning-JigsawPuzzle/dataset/train/elephant/OIP-XueXlncGXz13f1t2MhQ2pQHaFj.jpeg,elephant
1067,../UnsupervisedLearning-JigsawPuzzle/dataset/train/cat/77.jpeg,cat
1068,../UnsupervisedLearning-JigsawPuzzle/dataset/train/chicken/OIP-lO91Ox2sI--q61mLjbxFJgHaF6.jpeg,chicken
1069,../UnsupervisedLearning-JigsawPuzzle/dataset/train/cow/OIP-orM9qRL557THKMmPkW2P9gHaFj.jpeg,cow
1070,../UnsupervisedLearning-JigsawPuzzle/dataset/train/dog/OIP-9MY_Awsr05HySk60Nj99AgHaJo.jpeg,dog
1071,../UnsupervisedLearning-JigsawPuzzle/dataset/train/squirrel/OIP-n3FcbV7azyeVGIeON9OvgQHaE7.jpeg,squirrel
1072,../UnsupervisedLearning-JigsawPuzzle/dataset/train/squirrel/OIP-duUA6biTSz7QOZQkDJxExgAAAA.jpeg,squirrel
1073,../UnsupervisedLearning-JigsawPuzzle/dataset/train/sheep/OIP-fyesUDOUDR8O9ErggxDQ-QHaFj.jpeg,sheep
1074,../UnsupervisedLearning-JigsawPuzzle/dataset/train/horse/OIP-3D77WpXQLqJC89XBO76slQHaFj.jpeg,horse
1075,../UnsupervisedLearning-JigsawPuzzle/dataset/train/dog/OIP-3ZZJ9Clc2L83GPmyGf4LwAEsEs.jpeg,dog
1076,../UnsupervisedLearning-JigsawPuzzle/dataset/train/squirrel/OIP-vR9CjSrpLdt_MCsyVhKY4QAAAA.jpeg,squirrel
1077,../UnsupervisedLearning-JigsawPuzzle/dataset/train/horse/OIP-9WA-c150wHpSkKNd3Fd_QgHaFj.jpeg,horse
1078,../UnsupervisedLearning-JigsawPuzzle/dataset/train/dog/OIP-94rQ3BvO16XQ8bY7-_uenQHaHa.jpeg,dog
1079,../UnsupervisedLearning-JigsawPuzzle/dataset/train/sheep/OIP-MBgYFS59L9d8i9lj8Ec9jAHaE8.jpeg,sheep
1080,../UnsupervisedLearning-JigsawPuzzle/dataset/train/squirrel/OIP--BewaL4z8PUx9v6947smEwHaFj.jpeg,squirrel
1081,../UnsupervisedLearning-JigsawPuzzle/dataset/train/cow/OIP-mK7rrd1KazRvAclIq_pQFQHaEs.jpeg,cow
1082,../UnsupervisedLearning-JigsawPuzzle/dataset/train/cat/1717.jpeg,cat
1083,../UnsupervisedLearning-JigsawPuzzle/dataset/train/horse/OIP-P-xDbclXqdgQHuxBB0VzAQAAAA.jpeg,horse
1084,../UnsupervisedLearning-JigsawPuzzle/dataset/train/horse/OIP-fSj3R03ZD7Y--Py9L_V-pQHaEK.jpeg,horse
1085,../UnsupervisedLearning-JigsawPuzzle/dataset/train/cat/1565.jpeg,cat
1086,../UnsupervisedLearning-JigsawPuzzle/dataset/train/cat/806.jpeg,cat
1087,../UnsupervisedLearning-JigsawPuzzle/dataset/train/cow/OIP-U9a_1CMQ-R_ux_XQIwgztQHaEu.jpeg,cow
1088,../UnsupervisedLearning-JigsawPuzzle/dataset/train/dog/OIP-Z935_sdh57W4khAKJh5F6wHaEK.jpeg,dog
1089,../UnsupervisedLearning-JigsawPuzzle/dataset/train/butterfly/ea36b60e2ef5003ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,butterfly
1090,../UnsupervisedLearning-JigsawPuzzle/dataset/train/dog/OIP-H0RzQ_7pWz7bbWX7Py1togHaHa.jpeg,dog
1091,../UnsupervisedLearning-JigsawPuzzle/dataset/train/squirrel/OIP-piMoX5NKVaUJER7jFWWTagHaJ4.jpeg,squirrel
1092,../UnsupervisedLearning-JigsawPuzzle/dataset/train/elephant/OIP-e7HIa2D4YHigN3DhNtqeIgHaLW.jpeg,elephant
1093,../UnsupervisedLearning-JigsawPuzzle/dataset/train/chicken/448.jpeg,chicken
1094,../UnsupervisedLearning-JigsawPuzzle/dataset/train/butterfly/e83db70d28f51c22d2524518b7444f92e37fe5d404b0144390f8c770a2e9b5_640.jpg,butterfly
1095,../UnsupervisedLearning-JigsawPuzzle/dataset/train/horse/OIP-iyfTWYmICwO9-0raqeAlSgHaF7.jpeg,horse
1096,../UnsupervisedLearning-JigsawPuzzle/dataset/train/chicken/OIP-Yw7NWDtKfDtTUtKZ21cQnQHaIF.jpeg,chicken
1097,../UnsupervisedLearning-JigsawPuzzle/dataset/train/dog/OIP-Qg73i-5yTaX1gBGNjB3k3gHaG9.jpeg,dog
1098,../UnsupervisedLearning-JigsawPuzzle/dataset/train/spider/OIP-Rk07MhzBxBjB0lZ34ZGnXQAAAA.jpeg,spider
1099,../UnsupervisedLearning-JigsawPuzzle/dataset/train/dog/OIP-sqlYeh-4_61oyQE8WTWHYQHaH0.jpeg,dog
1100,../UnsupervisedLearning-JigsawPuzzle/dataset/train/squirrel/OIP-8hVMZr1PTqbPcMpXH2o25wHaE1.jpeg,squirrel
1101,../UnsupervisedLearning-JigsawPuzzle/dataset/train/spider/OIP-KpAZbwEMJJnW9bHTI6JfEgEsED.jpeg,spider
1102,../UnsupervisedLearning-JigsawPuzzle/dataset/train/spider/OIP-J3PxK-yLY2vb59KYzewNaQEXEs.jpeg,spider
1103,../UnsupervisedLearning-JigsawPuzzle/dataset/train/elephant/OIP-o0z2wFzmeix-TVx47WYM1wHaFj.jpeg,elephant
1104,../UnsupervisedLearning-JigsawPuzzle/dataset/train/horse/OIP-bRprSt-LrD2QV8ag5SyrjQHaKG.jpeg,horse
1105,../UnsupervisedLearning-JigsawPuzzle/dataset/train/dog/OIP-Zo0o5pRic21vud5Rhb-pHwHaJ7.jpeg,dog
1106,../UnsupervisedLearning-JigsawPuzzle/dataset/train/squirrel/OIP-PMrQqXLFEda8ghJfZODlBAHaE7.jpeg,squirrel
1107,../UnsupervisedLearning-JigsawPuzzle/dataset/train/spider/OIP-D_a8D9czGFZMbRm5QBNU4wEsDe.jpeg,spider
1108,../UnsupervisedLearning-JigsawPuzzle/dataset/train/dog/OIP-b_HEg6XseK4iHOs5EPZiYgHaFj.jpeg,dog
1109,../UnsupervisedLearning-JigsawPuzzle/dataset/train/squirrel/OIP-vS7h2mfcV8YNT7xwJltTcAHaFj.jpeg,squirrel
1110,../UnsupervisedLearning-JigsawPuzzle/dataset/train/horse/OIP-K_ObA7MNclgdnx5dTbQsJQHaHa.jpeg,horse
1111,../UnsupervisedLearning-JigsawPuzzle/dataset/train/cat/ea34b4062efd053ed1584d05fb1d4e9fe777ead218ac104497f5c978a7ebb0bb_640.jpg,cat
1112,../UnsupervisedLearning-JigsawPuzzle/dataset/train/chicken/797.jpeg,chicken
1113,../UnsupervisedLearning-JigsawPuzzle/dataset/train/chicken/OIP-FDLCYVYrQnUpmzce93jFowHaE2.jpeg,chicken
1114,../UnsupervisedLearning-JigsawPuzzle/dataset/train/dog/OIP-H3eRjiHJVmYn8qoNCyZATwHaLH.jpeg,dog
1115,../UnsupervisedLearning-JigsawPuzzle/dataset/train/horse/OIP-90KZc5gQP8S5Rn6YN0gX5QHaF-.jpeg,horse
1116,../UnsupervisedLearning-JigsawPuzzle/dataset/train/squirrel/OIP-5bVS2UY_NHkc-NPm6ONkqwHaFX.jpeg,squirrel
1117,../UnsupervisedLearning-JigsawPuzzle/dataset/train/spider/OIP-uX_4YBu9R8LSwrv9s5Lq_AHaEl.jpeg,spider
1118,../UnsupervisedLearning-JigsawPuzzle/dataset/train/spider/OIP-yWF_EEgza7h9rU5I4X7AkAHaHQ.jpeg,spider
1119,../UnsupervisedLearning-JigsawPuzzle/dataset/train/dog/OIP-izE4I3LMA81MieAXt070NgHaE2.jpeg,dog
1120,../UnsupervisedLearning-JigsawPuzzle/dataset/train/elephant/OIP-CrWpU_0ZLOMlvsu44EVD-QHaFj.jpeg,elephant
1121,../UnsupervisedLearning-JigsawPuzzle/dataset/train/dog/OIP-r8IdEriByQcUbmIgjkGwLAHaHa.jpeg,dog
1122,../UnsupervisedLearning-JigsawPuzzle/dataset/train/dog/OIP-GkY82Rfn7TdEs_Fs9c1ATAHaEK.jpeg,dog
1123,../UnsupervisedLearning-JigsawPuzzle/dataset/train/butterfly/OIP-h3qpeRSqR8MfHBfPTG1vSAHaEo.jpeg,butterfly
1124,../UnsupervisedLearning-JigsawPuzzle/dataset/train/dog/OIP-M4Evkph0sR8h4Wc3FI4wowHaFP.jpeg,dog
1125,../UnsupervisedLearning-JigsawPuzzle/dataset/train/dog/OIP-da8AqqZifWSELQGd3mafiwAAAA.jpeg,dog
1126,../UnsupervisedLearning-JigsawPuzzle/dataset/train/spider/OIP-h8NJPQfS7mncnT0ofHynCAHaEL.jpeg,spider
1127,../UnsupervisedLearning-JigsawPuzzle/dataset/train/dog/OIP-STzD_1hsSX-CJmPyv7mj8QHaHa.jpeg,dog
1128,../UnsupervisedLearning-JigsawPuzzle/dataset/train/horse/OIP-ksyKhM8c3e-EBdUP9xAolgHaIF.jpeg,horse
1129,../UnsupervisedLearning-JigsawPuzzle/dataset/train/dog/OIP-QY_tAfWPBtblPhovqAi_vgHaEB.jpeg,dog
1130,../UnsupervisedLearning-JigsawPuzzle/dataset/train/butterfly/e832b10e2efc043ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,butterfly
1131,../UnsupervisedLearning-JigsawPuzzle/dataset/train/cat/432.jpeg,cat
1132,../UnsupervisedLearning-JigsawPuzzle/dataset/train/sheep/OIP-DShmnvrh5iPQGA2l1T8_nQHaKB.jpeg,sheep
1133,../UnsupervisedLearning-JigsawPuzzle/dataset/train/squirrel/OIP-7EUCOLttlBanFMlqrCyidQHaCZ.jpeg,squirrel
1134,../UnsupervisedLearning-JigsawPuzzle/dataset/train/spider/OIP-p-u1YKCWvGMs0Db2T4UbQwHaFj.jpeg,spider
1135,../UnsupervisedLearning-JigsawPuzzle/dataset/train/squirrel/OIP-upfXMlRA-NcKAlcwfabxhgHaH1.jpeg,squirrel
1136,../UnsupervisedLearning-JigsawPuzzle/dataset/train/chicken/OIP-fyROiwnu0XQ56tuVRInFWgHaE7.jpeg,chicken
1137,../UnsupervisedLearning-JigsawPuzzle/dataset/train/squirrel/OIP-fij6ADVbRwqZnEVTC3hKEwHaEo.jpeg,squirrel
1138,../UnsupervisedLearning-JigsawPuzzle/dataset/train/chicken/OIP-XN7LiXpyJyLIiGuvkr1XoAHaJ4.jpeg,chicken
1139,../UnsupervisedLearning-JigsawPuzzle/dataset/train/spider/OIP-D_huQpf-6beIj81DlpaibwHaFj.jpeg,spider
1140,../UnsupervisedLearning-JigsawPuzzle/dataset/train/chicken/OIP-afp9DlfG7TxQJkU5yG9powHaGv.jpeg,chicken
1141,../UnsupervisedLearning-JigsawPuzzle/dataset/train/squirrel/OIP-1oQ4IZX1rFUPK-MxjMaKcAHaFj.jpeg,squirrel
1142,../UnsupervisedLearning-JigsawPuzzle/dataset/train/squirrel/OIP-ONGt9rmw2L13rFoNTfNpTQHaFD.jpeg,squirrel
1143,../UnsupervisedLearning-JigsawPuzzle/dataset/train/sheep/OIP-82XhyTvf8XoQ38u7_S8EtQHaEo.jpeg,sheep
1144,../UnsupervisedLearning-JigsawPuzzle/dataset/train/sheep/eb33b9092bfd093ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,sheep
1145,../UnsupervisedLearning-JigsawPuzzle/dataset/train/butterfly/OIP-6cpoMjN1R_lgziI9Lnz1UwHaEn.jpeg,butterfly
1146,../UnsupervisedLearning-JigsawPuzzle/dataset/train/cat/1776.jpeg,cat
1147,../UnsupervisedLearning-JigsawPuzzle/dataset/train/cat/927.jpeg,cat
1148,../UnsupervisedLearning-JigsawPuzzle/dataset/train/chicken/477.jpeg,chicken
1149,../UnsupervisedLearning-JigsawPuzzle/dataset/train/squirrel/OIP-fkySFH8JB4dAe3ATB-E1RgHaFj.jpeg,squirrel
1150,../UnsupervisedLearning-JigsawPuzzle/dataset/train/spider/OIP-lNSPwOE4L0_j3esDuXb8RgHaEy.jpeg,spider
1151,../UnsupervisedLearning-JigsawPuzzle/dataset/train/horse/OIP-yLlSdXiqkIk2DVhj6c8BywHaEK.jpeg,horse
1152,../UnsupervisedLearning-JigsawPuzzle/dataset/train/spider/OIP-9Tp0_ih-XlmFxsxQKtQHmgHaHy.jpeg,spider
1153,../UnsupervisedLearning-JigsawPuzzle/dataset/train/dog/OIP-3U9hKJktm4CP9kg1OLY5_QHaHa.jpeg,dog
1154,../UnsupervisedLearning-JigsawPuzzle/dataset/train/sheep/OIP-ze5Ru45P6kk0M0j5usWeNAHaHa.jpeg,sheep
1155,../UnsupervisedLearning-JigsawPuzzle/dataset/train/dog/OIP-epK472oRMZUDvCYODku35QHaDt.jpeg,dog
1156,../UnsupervisedLearning-JigsawPuzzle/dataset/train/chicken/OIP-uLFj_LLVF5gir6Xf-hBEBwHaF7.jpeg,chicken
1157,../UnsupervisedLearning-JigsawPuzzle/dataset/train/butterfly/OIP-ak6S3jyb37Nz-nwHh0CKZgHaFj.jpeg,butterfly
1158,../UnsupervisedLearning-JigsawPuzzle/dataset/train/squirrel/OIP-TgIXN6s6I9xpG4Tyxpc8WwHaFb.jpeg,squirrel
1159,../UnsupervisedLearning-JigsawPuzzle/dataset/train/horse/OIP-VXzta99qHxQvQd3mwoHmvQHaFj.jpeg,horse
1160,../UnsupervisedLearning-JigsawPuzzle/dataset/train/dog/OIP-Jaw0je09sroacaaofj_T2gHaEk.jpeg,dog
